,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,SKS_S1,SKS_S2,IP_S1,IP_S2,STATUS_LULUS
943,P,BIO,G2,SMTA,PDG,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,LLW_1
944,P,BIO,G2,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
945,P,BIO,G2,SMTA,LL,LL,SKS1_SB,SKS2_K,IPS1_CUM,IPS2_KM,LLW_1
946,P,BIO,G3,SMTA,PDG,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,LLW_1
947,L,BIO,G7,SRJN,LL,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LTW
948,L,BIO,G3,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_1
949,P,BIO,G3,SRJN,LL,PDG,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
950,P,BIO,G1,SMTA,PDG,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LTW
951,P,BIO,G4,SRJN,LL,GRD,SKS1_SB,SKS2_B,IPS1_SM,IPS2_CUM,LTW
952,P,BIO,G4,SMTA,BPN,LL,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,LLW_1
953,P,BIO,G3,SD,LL,PDG,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
954,P,BIO,G2,SMP,LL,BPN,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,LTW
955,P,BIO,G3,SMTA,LL,PDG,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
956,P,BIO,G4,SMTA,PDG,PSN,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
957,P,BIO,G3,SMP,PS,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,LLW_1
958,P,BIO,G2,SD,PDG,PDG,SKS1_SB,SKS2_B,IPS1_SM,IPS2_KM,LLW_1
959,P,BIO,G5,SRJN,LL,GRD,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
960,L,BIO,G2,SD,LL,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_1
961,L,BIO,G4,SMTA,LL,GRD,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LLW_1
962,L,IF,G3,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LLW_1
963,L,IF,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LTW
964,L,IF,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
965,L,IF,G3,SMTA,GRD,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
966,L,IF,G2,SMTA,LL,BPN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LLW_1
967,L,IF,G4,SD,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
968,L,IF,G4,SD,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LLW_2
969,L,IF,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LLW_1
970,L,IF,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
971,P,IF,G4,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LLW_1
972,P,IF,G3,SRJN,PNS,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LLW_1
973,L,IF,G2,SD,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
974,L,IF,G2,SD,LL,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LLW_2
975,L,IF,G5,SD,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
976,L,IF,G2,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LLW_2
977,P,IF,G3,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_1
978,P,IF,G3,SD,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
979,L,IF,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
980,L,IF,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
981,P,IF,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_1
982,P,IF,G3,SMTA,PS,PS,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LLW_1
983,L,IF,G3,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_1
984,P,IF,G3,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LTW
985,L,IF,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
986,P,IF,G2,SD,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_1
987,P,IF,G3,SRJN,GRD,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LLW_1
988,P,IF,G4,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_CUM,IPS2_M,LLW_1
989,P,IF,G1,SD,PS,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
990,P,IF,G3,SMTA,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
991,P,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LLW_1
992,P,IF,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LLW_1
993,L,IF,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
994,P,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_CUM,LLW_1
995,P,IF,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LLW_1
996,L,IF,G4,SRJN,GRD,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
997,L,IF,G4,SRJN,GRD,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_1
998,P,IF,G4,SRJN,PDG,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LTW
999,P,IF,G4,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
1000,L,IF,G2,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_2
1001,P,IF,G3,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LLW_1
1002,L,IF,G4,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LLW_1
1003,L,IF,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1004,L,IF,G3,SD,PDG,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1005,L,IF,G5,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1006,P,IF,G1,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_CUM,LLW_1
1007,L,IF,G3,SMP,PDG,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1008,L,IF,G4,LL,LL,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1009,L,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LLW_1
1010,P,IF,G3,SMP,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_CUM,LLW_1
1011,L,IF,G4,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LLW_1
1012,P,IF,G2,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_1
1013,L,IF,G7,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1014,P,IF,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1015,L,IF,G1,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_2
1016,P,IF,G3,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_1
1017,P,IF,G3,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_CUM,LLW_2
1018,P,IF,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1019,P,IF,G4,SMTA,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1020,L,IF,G3,SMP,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1021,L,IF,G4,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1022,L,IF,G3,SMTA,PS,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LLW_1
1023,L,IF,G4,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
1024,P,IF,G4,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_CUM,LTW
1025,L,IF,G4,SMTA,PNS,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_2
1026,L,IF,G6,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1027,P,IF,G2,SD,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1028,P,IF,G4,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1029,L,IF,G3,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1030,L,IF,G4,SRJN,PDG,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_1
1031,L,IF,G5,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
1032,L,IF,G4,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1033,P,IF,G3,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_2
1034,P,IF,G4,SRJN,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1035,P,IF,G7,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_1
1036,L,IF,G4,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1037,L,IF,G2,LL,PDG,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1038,P,IF,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_1
1039,L,IF,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1040,L,IF,G2,SRJN,LL,LL,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_1
1041,P,IF,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_1
1042,L,IF,G4,SMTA,PDG,PSN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LLW_1
1043,P,IF,G1,LL,LL,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_2
1044,P,IF,G4,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LTW
1045,L,IF,G2,SD,PDG,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1046,P,IF,G4,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
1047,L,IF,G2,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1048,L,IF,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1049,P,IF,G1,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1050,P,IF,G3,SMTA,PDG,PSN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LTW
1051,L,IF,G3,SD,PDG,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1052,L,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_2
1053,P,IF,G2,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1054,L,IF,G4,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LLW_2
1055,L,IF,G4,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LLW_2
1056,P,IF,G4,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_2
1057,L,IF,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LLW_2
1058,L,IF,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LLW_1
1059,P,IF,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1060,L,IF,G1,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1061,L,IF,G5,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1062,P,IF,G2,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1063,P,IF,G3,SMTA,PSN,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1064,L,IF,G3,SMTA,PDG,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1065,P,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LLW_1
1066,L,IF,G3,SMP,PNS,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1067,L,IF,G5,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LTW
1068,L,IF,G2,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_1
1069,L,IF,G4,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LLW_1
1070,L,IF,G3,SD,LL,PSN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LLW_2
1071,P,IF,G4,SMTA,GRD,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1072,P,IF,G1,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LTW
1073,P,IF,G3,SMTA,PDG,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1074,L,IF,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_2
1075,L,IF,G4,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1076,P,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LLW_2
1077,L,IF,G4,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LLW_2
1078,L,IF,G2,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LLW_2
1079,L,IF,G4,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1080,P,IF,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LLW_1
1081,L,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1082,L,IF,G2,SMP,BPN,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1083,P,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1084,P,IF,G4,SMTA,GRD,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1085,L,IF,G4,SMP,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1086,P,IF,G4,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1087,L,IF,G4,SMTA,PNS,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1088,L,IF,G2,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1089,P,IF,G2,SMP,BPN,BPN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LLW_1
1090,P,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1091,P,IF,G3,SMTA,PNS,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LLW_1
1092,P,IF,G2,SMTA,BPN,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1093,L,IF,G4,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LTW
1094,P,IF,G3,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LLW_2
1095,L,IF,G4,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1096,L,IF,G4,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1097,P,IF,G1,SMTA,PS,LL,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LTW
1098,P,IF,G2,SMP,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1099,L,IF,G3,SMP,PDG,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1100,L,IF,G7,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1101,L,IF,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1102,P,IF,G5,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LLW_1
1103,P,IF,G2,SMP,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1104,L,IF,G5,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1105,L,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LLW_1
1106,P,IF,G3,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1107,L,IF,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LLW_1
1108,P,IF,G3,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1109,P,IF,G5,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1110,L,IF,G3,SMTA,LL,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_1
1111,P,IF,G2,SMP,PDG,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LLW_1
1112,L,IF,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1113,L,IF,G4,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1114,P,IF,G5,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
1115,P,IF,G4,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LTW
1116,P,IF,G4,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LTW
1117,P,IF,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1118,L,IF,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1119,P,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1120,P,IF,G4,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LLW_1
1121,P,IF,G4,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1122,P,IF,G4,SRJN,GRD,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1123,P,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LLW_1
1124,L,IF,G4,SRJN,PNS,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1125,L,IF,G5,SRJN,LL,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1126,P,IF,G4,SMTA,GRD,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LLW_1
1127,P,IF,G3,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LTW
1128,P,IF,G4,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LTW
1129,L,IF,G5,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1130,L,IF,G3,SD,LL,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LTW
1131,L,IF,G4,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LC
1132,P,IF,G1,SMTA,LL,BPN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LLW_1
1133,L,IF,G5,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LTW
1134,L,IF,G4,SMTA,PDG,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1135,L,IF,G5,SMTA,PS,LL,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LLW_1
1136,L,IF,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LTW
1137,L,IF,G3,SD,LL,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LTW
1138,P,IF,G4,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1139,P,IF,G3,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LLW_1
1140,L,IF,G4,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LLW_1
1141,P,BIO,G1,SRJN,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1142,P,IF,G3,SMTA,PSN,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1143,L,MTK,G3,SRJN,GRD,PS,SKS1_K,SKS2_K,IPS1_KM,IPS2_KM,LLW_2
1144,L,FISIKA,G4,SMP,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1145,L,FISIKA,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1146,L,BIO,G3,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1147,P,IF,G2,SD,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1148,L,IF,G2,SD,PDG,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1149,P,IF,G2,SD,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1150,P,FISIKA,G1,SMTA,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1151,P,FISIKA,G1,LL,LL,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1152,L,MTK,G2,SD,BPN,BPN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1153,P,FISIKA,G1,SRJN,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1154,L,MTK,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1155,L,MTK,G6,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1156,P,MTK,G3,SMP,LL,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_2
1157,L,IF,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1158,L,FISIKA,G3,LL,BPN,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1159,P,FISIKA,G1,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1160,P,IF,G4,SMTA,GRD,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1161,L,IF,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LLW_2
1162,P,IF,G3,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1163,L,FISIKA,G3,SRJN,PDG,LL,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1164,L,FISIKA,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1165,L,IF,G3,SD,PDG,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1166,P,MTK,G3,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1167,L,IF,G4,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1168,P,BIO,G2,SD,PDG,PDG,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1169,L,IF,G4,LL,LL,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1170,L,IF,G5,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1171,L,IF,G2,SD,LL,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LLW_2
1172,P,BIO,G3,SD,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1173,L,FISIKA,G3,SMTA,LL,GRD,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,LLW_2
1174,P,MTK,G2,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1175,P,MTK,G2,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1176,L,IF,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1177,L,IF,G3,SMP,PDG,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1178,L,BIO,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1179,L,MTK,G4,SD,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
