,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,IPK_TERAKHIR
886,L,KOM,G4,SRJN,GRD,PSN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
887,L,KOM,G5,SRJN,LL,PS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
888,L,KOM,G3,SRJN,LL,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
889,P,KOM,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
890,P,KOM,G7,SMTA,LL,PDG,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
891,P,KOM,G2,SMP,PDG,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
892,P,KOM,G4,SMTA,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
893,P,KOM,G4,SRJN,GRD,GRD,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
894,P,KOM,G7,SRJN,PNS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
895,P,KOM,G3,SRJN,LL,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_KM
896,P,KOM,G4,SMTA,PS,LL,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
897,L,KOM,G4,SRJN,PNS,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
898,P,KOM,G7,SMTA,LL,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_KM
899,P,KOM,G4,SRJN,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
900,P,KOM,G5,SMTA,LL,GRD,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
901,L,KOM,G2,SMTA,PDG,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_KM
902,P,KOM,G7,SMTA,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
903,L,KOM,G3,SMTA,PNS,LL,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
904,L,KOM,G4,SMTA,LL,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
905,L,KOM,G4,SMTA,LL,LL,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
906,L,KOM,G4,SRJN,GRD,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
907,L,KOM,G5,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
908,P,KOM,G4,SRJN,PDG,ABRI,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
909,L,KOM,G5,SMTA,LL,PS,IPS1_M,IPS2_M,SKS1_SB,SKS2_SB,IPK_KM
910,P,KOM,G3,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_KM
911,P,KOM,G3,SMTA,PNS,ABRI,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
912,P,KOM,G3,SRJN,PSN,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
913,P,KOM,G2,SMTA,LL,LL,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
914,P,KOM,G4,SRJN,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
915,L,KOM,G4,SRJN,GRD,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
916,L,KOM,G4,SMTA,PDG,PDG,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,IPK_KM
917,P,KOM,G4,SRJN,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
918,L,KOM,G4,SMTA,PSN,PSN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
919,P,KOM,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_KM
920,P,KOM,G2,SD,LL,BPN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
921,P,KOM,G5,SMP,PDG,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_KM
922,P,KOM,G4,SRJN,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
923,P,KOM,G4,SMTA,ABRI,ABRI,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
924,P,KOM,G4,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
925,L,KOM,G4,SRJN,PS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
926,P,KOM,G3,LL,BPN,BPN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_KM
927,P,KOM,G4,SRJN,GRD,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_KM
928,P,KOM,G4,SMTA,PDG,GRD,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_M
929,P,KOM,G4,SRJN,GRD,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
930,P,KOM,G2,SMTA,LL,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
931,P,KOM,G6,SRJN,PNS,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
932,P,KOM,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
933,P,KOM,G5,SRJN,PNS,PS,IPS1_CUM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
934,P,KOM,G4,SMP,LL,PNS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
935,L,KOM,G2,SRJN,PS,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
936,L,KOM,G4,SMTA,PDG,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
937,P,KOM,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
938,P,KOM,G3,SMTA,LL,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
939,P,KOM,G3,SMTA,PNS,BPN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
940,P,KOM,G3,SMTA,PS,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
941,P,KOM,G1,SMP,LL,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
942,P,KOM,G4,SMP,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
943,P,KOM,G3,SMP,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
944,P,KOM,G4,SMTA,PS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
945,P,KOM,G3,SMTA,PNS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
946,P,KOM,G5,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_KM
947,P,KOM,G1,SMTA,PDG,BPN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
948,L,KOM,G1,LL,PDG,BPN,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_KM
949,P,KOM,G4,SMTA,PNS,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
950,P,KOM,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
951,P,KOM,G4,SMTA,LL,LL,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
952,P,KOM,G4,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
953,P,KOM,G2,SMP,LL,BPN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_KM
954,P,KOM,G5,SRJN,PDG,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
955,P,KOM,G7,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
956,P,KOM,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
957,P,KOM,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
958,P,KOM,G3,SRJN,PS,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
959,P,KOM,G5,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
960,L,KOM,G4,SMTA,PS,PS,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
961,L,KOM,G7,SRJN,GRD,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
962,L,KOM,G4,SRJN,PNS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
963,P,KOM,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
964,P,KOM,G4,SRJN,LL,GRD,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_KM
965,L,KOM,G7,SRJN,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_KM
966,P,KOM,G5,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
967,P,KOM,G3,SD,LL,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
968,P,KOM,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
969,L,KOM,G4,SRJN,PSN,PNS,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,IPK_SM
970,P,KOM,G5,SRJN,GRD,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
971,L,KOM,G7,SRJN,LL,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
972,P,KOM,G2,SMTA,PSN,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
973,P,KOM,G3,SMTA,PDG,LL,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
974,L,KOM,G3,LL,BPN,BPN,IPS1_M,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
975,P,KOM,G4,SMTA,LL,ABRI,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
976,P,KOM,G3,SMTA,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
977,P,KOM,G4,SRJN,PS,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
978,P,KOM,G3,SMP,LL,BPN,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
979,P,KOM,G4,SRJN,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
980,P,KOM,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
981,P,KOM,G4,SRJN,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
982,L,KOM,G2,LL,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
983,L,KOM,G5,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
984,P,KOM,G3,SRJN,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
985,P,KOM,G6,SRJN,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
986,P,KOM,G6,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
987,P,KOM,G4,SMTA,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
988,P,KOM,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
989,P,KOM,G3,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
990,L,KOM,G5,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
991,P,KOM,G7,SRJN,PNS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
992,L,HUK,G3,SMTA,PSN,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_K,IPK_KM
993,P,HUK,G1,LL,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_SB,IPK_KM
994,P,HUK,G3,SRJN,GRD,PNS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
995,L,HUK,G4,SRJN,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
996,L,HUK,G3,SRJN,LL,PSN,IPS1_KM,IPS2_KM,SKS1_K,SKS2_B,IPK_M
997,L,HUK,G3,SMP,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_SB,IPK_M
998,L,HUK,G3,SMTA,PS,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_M
999,L,HUK,G3,SRJN,BPN,PSN,IPS1_KM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1000,L,HUK,G2,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_C,SKS2_K,IPK_SM
1001,P,HUK,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1002,P,HUK,G4,SMTA,LL,PNS,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
1003,L,HUK,G3,SRJN,GRD,PSN,IPS1_KM,IPS2_KM,SKS1_K,SKS2_B,IPK_KM
1004,L,HUK,G4,SMP,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_K,SKS2_C,IPK_M
1005,L,HUK,G6,SRJN,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,IPK_KM
1006,L,HUK,G3,SRJN,PNS,PNS,IPS1_M,IPS2_KM,SKS1_K,SKS2_B,IPK_KM
1007,L,HUK,G3,SRJN,PNS,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_C,IPK_SM
1008,P,HUK,G4,SRJN,LL,LL,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
1009,P,HUK,G3,SMTA,LL,GRD,IPS1_KM,IPS2_M,SKS1_K,SKS2_B,IPK_SM
1010,P,HUK,G5,SMTA,PDG,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1011,L,HUK,G4,SMTA,LL,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_M
1012,L,HUK,G4,SMP,LL,PSN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1013,L,HUK,G3,SMTA,LL,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1014,P,HUK,G3,SRJN,PS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1015,L,HUK,G3,SMTA,PDG,PDG,IPS1_M,IPS2_CUM,SKS1_SB,SKS2_B,IPK_SM
1016,P,HUK,G2,SD,PDG,LL,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
1017,L,HUK,G2,SMP,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1018,L,HUK,G3,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_SM
1019,P,HUK,G3,SMTA,PNS,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
1020,L,HUK,G4,SMTA,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1021,L,HUK,G3,SRJN,PSN,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1022,P,HUK,G7,SRJN,PS,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1023,P,HUK,G4,SMP,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1024,P,HUK,G4,SMTA,PDG,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1025,P,HUK,G3,SMTA,LL,PDG,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
1026,P,HUK,G2,SD,LL,BPN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_SB,IPK_KM
1027,P,HUK,G2,SMP,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1028,L,HUK,G4,SRJN,PNS,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_SM
1029,L,HUK,G3,SMTA,PNS,PNS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_CUM
1030,P,HUK,G4,SMTA,LL,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1031,P,HUK,G3,SRJN,LL,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
1032,P,HUK,G5,SMTA,GRD,LL,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1033,L,HUK,G3,SMTA,LL,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1034,P,HUK,G1,SMTA,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
1035,P,HUK,G4,SRJN,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_SM
1036,L,HUK,G3,SRJN,GRD,BPN,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1037,L,HUK,G7,SRJN,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1038,L,HUK,G4,SRJN,GRD,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1039,P,HUK,G1,SMP,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_K,IPK_SM
1040,L,HUK,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1041,P,HUK,G3,SRJN,GRD,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1042,L,HUK,G4,SMTA,PNS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_SM
1043,L,HUK,G2,SRJN,GRD,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_KM
1044,L,HUK,G5,SMTA,GRD,PNS,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
1045,P,HUK,G4,SRJN,PNS,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1046,L,HUK,G6,SRJN,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1047,P,HUK,G5,SRJN,PS,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
1048,P,HUK,G4,SMTA,LL,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1049,L,HUK,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1050,P,HUK,G3,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1051,P,HUK,G4,SMTA,PDG,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1052,P,HUK,G5,SRJN,PNS,PNS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1053,P,HUK,G3,SRJN,LL,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1054,L,HUK,G3,SRJN,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1055,P,HUK,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
1056,L,HUK,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
1057,P,HUK,G4,SMTA,PDG,PNS,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,IPK_CUM
1058,L,HUK,G2,SMTA,LL,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1059,L,HUK,G4,SRJN,PNS,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1060,L,HUK,G3,SMTA,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1061,L,HUK,G3,SMTA,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1062,L,HUK,G6,SMTA,PDG,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1063,L,HUK,G1,SMP,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1064,L,HUK,G4,SRJN,LL,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1065,P,HUK,G3,SRJN,PDG,LL,IPS1_SM,IPS2_SM,SKS1_K,SKS2_B,IPK_CUM
1066,L,HUK,G3,SD,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_M
1067,L,HUK,G2,SMTA,LL,PS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1068,L,HUK,G3,LL,PDG,LL,IPS1_SM,IPS2_M,SKS1_C,SKS2_SB,IPK_SM
1069,P,HUK,G2,SMTA,PDG,LL,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1070,L,HUK,G3,SRJN,PNS,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1071,L,HUK,G3,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1072,L,HUK,G1,SRJN,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1073,P,HUK,G4,SRJN,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1074,L,HUK,G3,SMTA,PNS,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1075,P,HUK,G3,SMTA,LL,ABRI,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_CUM
1076,P,HUK,G3,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1077,L,HUK,G4,SRJN,GRD,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_M
1078,L,HUK,G3,SMTA,LL,PSN,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,IPK_SM
1079,L,HUK,G3,SMTA,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
1080,P,HUK,G1,LL,LL,BPN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
1081,L,HUK,G4,SMTA,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1082,L,HUK,G2,SMTA,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1083,P,HUK,G4,SMTA,LL,PS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1084,P,HUK,G5,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
1085,L,HUK,G3,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1086,P,HUK,G4,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1087,L,HUK,G4,SRJN,GRD,PDG,IPS1_CUM,IPS2_M,SKS1_B,SKS2_SB,IPK_CUM
1088,L,HUK,G2,LL,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1089,L,HUK,G3,SMTA,LL,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1090,P,HUK,G2,SD,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
1091,P,HUK,G1,SMTA,LL,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1092,P,HUK,G1,SMTA,LL,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1093,L,HUK,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1094,L,HUK,G3,SMP,PDG,PDG,IPS1_M,IPS2_KM,SKS1_SB,SKS2_SB,IPK_SM
1095,P,HUK,G3,SMTA,PDG,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1096,P,HUK,G2,SMTA,PDG,PDG,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
1097,L,HUK,G4,SRJN,GRD,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_SM
1098,P,HUK,G2,SMTA,PNS,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1099,L,HUK,G3,LL,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_KM
1100,P,HUK,G5,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1101,P,HUK,G2,SD,LL,PS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1102,P,HUK,G2,SMTA,PNS,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_M
1103,P,HUK,G4,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1104,L,HUK,G2,SMTA,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_M
1105,P,HUK,G2,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1106,P,HUK,G4,SRJN,LL,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1107,L,HUK,G4,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1108,L,HUK,G3,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
1109,L,HUK,G3,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1110,L,HUK,G3,SMTA,LL,ABRI,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
