,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,SKS_S1,SKS_S2,IP_S1,IP_S2,IPK_TERAKHIR
1147,P,HUK,G3,SRJN,GRD,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
1148,L,HUK,G2,SMTA,LL,PS,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1149,P,HUK,G2,SRJN,GRD,PSN,SKS1_B,SKS2_SB,IPS1_M,IPS2_M,IPK_SM
1150,P,HUK,G4,SMTA,LL,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_CUM
1151,L,HUK,G3,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1152,L,HUK,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1153,P,HUK,G2,SMTA,LL,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,IPK_SM
1154,P,HUK,G3,SMTA,LL,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_CUM
1155,L,HUK,G3,SMTA,PS,PDG,SKS1_K,SKS2_B,IPS1_M,IPS2_M,IPK_SM
1156,L,HUK,G3,SRJN,PNS,PS,SKS1_B,SKS2_SB,IPS1_M,IPS2_M,IPK_SM
1157,P,HUK,G5,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_CUM
1158,P,HUK,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1159,L,HUK,G3,SRJN,GRD,PNS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_SM
1160,P,HUK,G2,SD,BPN,BPN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_CUM
1161,L,HUK,G4,SMTA,LL,GRD,SKS1_B,SKS2_SB,IPS1_M,IPS2_SM,IPK_SM
1162,L,HUK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1163,P,HUK,G5,SRJN,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,IPK_CUM
1164,L,HUK,G3,SD,PDG,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1165,P,HUK,G4,SMTA,PSN,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
1166,L,HUK,G6,SRJN,PDG,PNS,SKS1_K,SKS2_B,IPS1_M,IPS2_CUM,IPK_CUM
1167,L,HUK,G4,SRJN,PS,PNS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_SM
1168,P,HUK,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1169,P,HUK,G3,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
1170,L,HUK,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1171,P,HUK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_SM
1172,L,HUK,G3,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
1173,P,HUK,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
1174,P,HUK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1175,P,HUK,G4,SMTA,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
1176,P,HUK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_SM
1177,L,HUK,G3,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
1178,L,HUK,G4,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1179,P,HUK,G2,SMP,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1180,L,HUK,G4,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1181,L,HUK,G5,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1182,P,HUK,G4,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1183,L,HUK,G4,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1184,L,HUK,G4,SMTA,PNS,PNS,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1185,L,HUK,G3,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1186,L,HUK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_SB,IPS1_M,IPS2_SM,IPK_SM
1187,P,HUK,G2,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1188,P,HUK,G3,SMTA,PDG,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_SM,IPK_SM
1189,L,HUK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1190,L,HUK,G3,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
1191,L,HUK,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1192,L,HUK,G6,SRJN,PNS,PS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1193,L,HUK,G7,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
1194,L,HUK,G3,SMTA,PNS,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
1195,L,HUK,G4,SRJN,PS,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
1196,L,HUK,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
1197,L,HUK,G7,SMTA,PS,PS,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,IPK_M
1198,P,HUK,G6,SMTA,LL,LL,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
1199,L,HUK,G4,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
1200,L,HUK,G4,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1201,L,HUK,G5,SRJN,PNS,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1202,P,HUK,G3,SMTA,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1203,L,HUK,G4,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1204,P,HUK,G4,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1205,P,HUK,G3,SRJN,PSN,PDG,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1206,P,HUK,G3,SRJN,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_SM
1207,P,HUK,G4,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
1208,P,HUK,G4,SRJN,PNS,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1209,L,HUK,G3,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1210,L,HUK,G4,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
1211,L,HUK,G3,SRJN,PNS,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1212,P,HUK,G2,SRJN,GRD,PNS,SKS1_SB,SKS2_C,IPS1_M,IPS2_SM,IPK_CUM
1213,L,HUK,G3,SD,PDG,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_CUM
1214,P,HUK,G2,SMTA,LL,BPN,SKS1_B,SKS2_SB,IPS1_KM,IPS2_SM,IPK_SM
1215,L,HUK,G4,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1216,P,HUK,G4,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1217,L,HUK,G4,SMTA,PDG,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1218,L,HUK,G6,SRJN,LL,PNS,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,IPK_SM
1219,L,HUK,G6,SMTA,LL,PS,SKS1_B,SKS2_C,IPS1_KM,IPS2_M,IPK_M
1220,L,HUK,G3,SMTA,LL,PDG,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,IPK_M
1221,P,HUK,G3,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
1222,L,HUK,G3,SRJN,PNS,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
1223,P,HUK,G3,SMTA,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1224,P,HUK,G3,SMTA,LL,PSN,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,IPK_SM
1225,L,HUK,G4,SRJN,GRD,PNS,SKS1_B,SKS2_SB,IPS1_M,IPS2_SM,IPK_SM
1226,P,HUK,G2,SMTA,LL,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1227,L,HUK,G2,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1228,L,HUK,G4,SMP,PDG,PDG,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,IPK_SM
1229,L,HUK,G4,SRJN,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1230,L,HUK,G1,SMP,LL,PSN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_SM
1231,L,HUK,G3,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1232,L,HUK,G3,SMTA,PNS,PNS,SKS1_K,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1233,L,HUK,G3,SMTA,PS,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
1234,P,HUK,G3,SMTA,LL,PSN,SKS1_B,SKS2_SB,IPS1_M,IPS2_M,IPK_SM
1235,L,HUK,G3,SMTA,PDG,PNS,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1236,L,HUK,G4,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1237,P,HUK,G4,SD,PDG,PNS,SKS1_K,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1238,L,HUK,G5,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1239,P,HUK,G7,SRJN,LL,PS,SKS1_B,SKS2_K,IPS1_CUM,IPS2_CUM,IPK_CUM
1240,P,HUK,G3,SMTA,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,IPK_CUM
1241,P,HUK,G3,SMTA,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
1242,P,HUK,G7,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
1243,L,HUK,G4,SMTA,PDG,PS,SKS1_B,SKS2_C,IPS1_M,IPS2_KM,IPK_M
1244,L,HUK,G3,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1245,L,HUK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1246,P,HUK,G4,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1247,P,HUK,G1,SMTA,PNS,PNS,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1248,P,HUK,G4,SMTA,PS,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,IPK_CUM
1249,P,HUK,G2,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_CUM
1250,L,HUK,G2,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1251,P,HUK,G3,SRJN,GRD,PNS,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1252,P,HUK,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1253,P,HUK,G4,SRJN,PDG,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
1254,L,HUK,G2,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1255,L,HUK,G5,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1256,L,HUK,G4,SMTA,LL,PSN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_M,IPK_CUM
1257,L,HUK,G4,SMP,PDG,PDG,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1258,P,HUK,G5,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1259,P,HUK,G3,SMTA,PDG,LL,SKS1_C,SKS2_B,IPS1_KM,IPS2_SM,IPK_SM
1260,P,HUK,G4,SRJN,PDG,PNS,SKS1_C,SKS2_B,IPS1_KM,IPS2_SM,IPK_SM
1261,P,HUK,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1262,L,HUK,G4,SMTA,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1263,P,HUK,G4,SMTA,PDG,PS,SKS1_SB,SKS2_SB,IPS1_KM,IPS2_SM,IPK_SM
1264,L,HUK,G4,SRJN,GRD,PSN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_SM
1265,L,HUK,G4,SRJN,PNS,PSN,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1266,L,HUK,G7,SRJN,LL,PDG,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1267,L,HUK,G1,SMTA,LL,PDG,SKS1_B,SKS2_SB,IPS1_M,IPS2_M,IPK_SM
1268,L,HUK,G4,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1269,L,HUK,G5,SRJN,LL,PS,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_CUM
1270,L,HUK,G3,SMTA,LL,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_KM,IPK_SM
1271,L,HUK,G4,SRJN,LL,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
1272,P,HUK,G6,SMTA,PDG,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,IPK_CUM
1273,L,HUK,G4,SRJN,GRD,GRD,SKS1_C,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1274,L,HUK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
1275,L,HUK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1276,L,HUK,G6,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,IPK_SM
1277,L,HUK,G6,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1278,P,HUK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
1279,P,HUK,G3,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
1280,L,HUK,G4,SRJN,PNS,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_KM,IPK_SM
1281,P,HUK,G4,SRJN,PNS,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_SM
1282,L,HUK,G2,SRJN,GRD,LL,SKS1_SB,SKS2_SB,IPS1_KM,IPS2_KM,IPK_SM
1283,L,HUK,G5,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
1284,L,HUK,G4,SRJN,GRD,PNS,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1285,L,HUK,G4,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1286,L,HUK,G5,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_M,IPS2_SM,IPK_CUM
1287,L,HUK,G3,SMTA,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1288,P,HUK,G4,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,IPK_SM
1289,L,HUK,G2,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1290,P,HUK,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_SM
1291,L,HUK,G6,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
1292,L,HUK,G4,SRJN,PS,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_SM
1293,P,HUK,G4,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
1294,P,HUK,G3,SMTA,PDG,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_KM,IPK_SM
1295,P,HUK,G4,SMP,PDG,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,IPK_CUM
1296,P,HUK,G4,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1297,L,HUK,G4,SMTA,LL,PSN,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,IPK_SM
1298,L,HUK,G3,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_KM,IPK_SM
1299,P,HUK,G4,SRJN,PNS,PS,SKS1_SB,SKS2_B,IPS1_CUM,IPS2_SM,IPK_CUM
1300,P,HUK,G5,SRJN,GRD,PSN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
1301,L,HUK,G3,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1302,L,HUK,G7,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
1303,L,HUK,G4,SRJN,PNS,PSN,SKS1_B,SKS2_SB,IPS1_M,IPS2_SM,IPK_SM
1304,P,HUK,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,IPK_SM
1305,L,HUK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_KM,IPK_SM
1306,L,HUK,G5,SRJN,PNS,PNS,SKS1_B,SKS2_K,IPS1_KM,IPS2_KM,IPK_M
1307,P,HUK,G5,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
1308,P,HUK,G3,SD,LL,PSN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_M,IPK_CUM
1309,P,HUK,G1,SMTA,LL,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_SM
1310,L,HUK,G7,SMP,PDG,PNS,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,IPK_SM
1311,L,HUK,G3,SRJN,GRD,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_SM
1312,P,HUK,G5,SMTA,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1313,L,HUK,G4,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1314,L,HUK,G3,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
1315,P,HUK,G4,SMTA,LL,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
1316,P,HUK,G5,SRJN,PDG,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_CUM
1317,P,HUK,G2,SMTA,LL,PS,SKS1_B,SKS2_SB,IPS1_M,IPS2_SM,IPK_SM
1318,L,HUK,G3,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
1319,P,HUK,G4,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
1320,L,HUK,G4,SMTA,LL,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_KM,IPK_SM
1321,L,HUK,G5,SMTA,LL,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1322,L,HUK,G4,SMTA,PNS,PDG,SKS1_SB,SKS2_SB,IPS1_KM,IPS2_M,IPK_SM
1323,P,HUK,G4,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
1324,P,HUK,G4,SRJN,LL,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_CUM
1325,L,HUK,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_SM
1326,P,HUK,G3,SD,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_CUM
1327,L,HUK,G3,SMTA,LL,PSN,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1328,P,HUK,G6,SMTA,PNS,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_SM
1329,L,HUK,G6,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1330,P,HUK,G4,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1331,P,HUK,G2,SMTA,PNS,PSN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_CUM
1332,P,HUK,G4,SRJN,PS,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,IPK_CUM
1333,P,HUK,G4,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1334,L,HUK,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1335,P,HUK,G4,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,IPK_SM
1336,P,HUK,G4,SRJN,GRD,LL,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
1337,P,HUK,G5,SRJN,PNS,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_KM,IPK_SM
1338,L,HUK,G4,SMTA,PDG,LL,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_SM
1339,P,HUK,G1,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
1340,P,HUK,G3,SMTA,LL,PDG,SKS1_B,SKS2_SB,IPS1_M,IPS2_M,IPK_SM
1341,P,HUK,G3,SMP,PS,PS,SKS1_B,SKS2_B,IPS1_CUM,IPS2_M,IPK_SM
1342,L,HUK,G3,SMP,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
1343,L,HUK,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
1344,L,HUK,G2,SMP,LL,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
1345,P,HUK,G4,SMTA,PNS,PS,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_SM
1346,P,HUK,G4,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_CUM
1347,P,HUK,G2,SRJN,PDG,LL,SKS1_B,SKS2_SB,IPS1_SM,IPS2_KM,IPK_SM
1348,L,HUK,G4,SMTA,PNS,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_KM,IPK_SM
1349,L,HUK,G3,SMTA,PNS,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
1350,L,HUK,G4,SRJN,LL,LL,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
1351,P,HUK,G4,SD,LL,PDG,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,IPK_CUM
1352,P,HUK,G2,SRJN,GRD,BPN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_M,IPK_CUM
1353,P,HUK,G3,SRJN,PS,PS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_CUM
1354,L,HUK,G4,SMTA,LL,PDG,SKS1_B,SKS2_SB,IPS1_M,IPS2_SM,IPK_CUM
1355,L,HUK,G7,SMTA,PDG,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1356,P,HUK,G2,LL,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1357,L,HUK,G4,SRJN,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1358,L,HUK,G6,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_CUM
1359,P,HUK,G4,SRJN,GRD,GRD,SKS1_SB,SKS2_B,IPS1_CUM,IPS2_SM,IPK_CUM
1360,L,HUK,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_SM
1361,L,HUK,G5,SRJN,LL,PS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_SM
1362,L,HUK,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
1363,P,HUK,G4,SRJN,LL,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
1364,L,HUK,G4,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1365,P,HUK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_CUM,IPK_SM
1366,L,HUK,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
1367,P,HUK,G3,SD,LL,LL,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_CUM
1368,P,HUK,G3,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
1369,L,HUK,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1370,L,HUK,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1371,P,HUK,G7,SRJN,LL,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_CUM
1372,L,HUK,G4,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
