,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,SKS_S1,SKS_S2,IP_S1,IP_S2,STATUS_LULUS
957,P,KOM,G6,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
958,P,KOM,G4,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
959,P,KOM,G5,SRJN,PS,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LLW_1
960,L,KOM,G5,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
961,P,KOM,G7,SRJN,PNS,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
962,L,HUK,G3,SMTA,PSN,GRD,SKS1_B,SKS2_K,IPS1_KM,IPS2_KM,LLW_2
963,P,HUK,G1,LL,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_KM,IPS2_KM,LLW_2
964,L,HUK,G4,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
965,P,HUK,G5,SRJN,PNS,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
966,P,HUK,G4,SRJN,PS,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
967,P,HUK,G3,SRJN,PDG,PNS,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,LLW_1
968,L,HUK,G4,SRJN,PDG,PNS,SKS1_B,SKS2_SB,IPS1_KM,IPS2_M,LLW_1
969,P,HUK,G4,SRJN,PNS,GRD,SKS1_SB,SKS2_SB,IPS1_KM,IPS2_SM,LTW
970,L,HUK,G4,SMTA,LL,PNS,SKS1_K,SKS2_SB,IPS1_KM,IPS2_KM,LLW_2
971,L,HUK,G3,SMP,LL,GRD,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,LLW_1
972,L,HUK,G3,SMTA,PS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
973,L,HUK,G3,SRJN,BPN,PSN,SKS1_B,SKS2_SB,IPS1_KM,IPS2_M,LLW_1
974,L,HUK,G4,SRJN,LL,PNS,SKS1_B,SKS2_SB,IPS1_M,IPS2_KM,LLW_1
975,P,HUK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
976,P,HUK,G4,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_SM,LTW
977,L,HUK,G3,SRJN,GRD,PSN,SKS1_K,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
978,L,HUK,G4,SMP,PDG,GRD,SKS1_K,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
979,P,HUK,G2,SMTA,PS,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LTW
980,L,HUK,G6,SRJN,PDG,GRD,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
981,P,HUK,G4,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
982,L,HUK,G3,SRJN,PNS,PNS,SKS1_K,SKS2_B,IPS1_M,IPS2_KM,LLW_2
983,L,HUK,G3,SRJN,PNS,PNS,SKS1_B,SKS2_C,IPS1_KM,IPS2_M,LLW_1
984,P,HUK,G4,SRJN,GRD,GRD,SKS1_K,SKS2_B,IPS1_M,IPS2_SM,LLW_1
985,P,HUK,G1,SD,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LTW
986,L,HUK,G3,SMTA,PNS,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
987,P,HUK,G4,SRJN,LL,LL,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,LTW
988,P,HUK,G5,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
989,L,HUK,G4,SMP,LL,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_1
990,L,HUK,G4,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
991,L,HUK,G3,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
992,P,HUK,G3,SRJN,PS,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
993,P,HUK,G2,SMTA,PSN,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LTW
994,L,HUK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
995,P,HUK,G4,SMTA,LL,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
996,L,HUK,G3,SMTA,PDG,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_CUM,LTW
997,L,HUK,G2,SMP,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
998,P,HUK,G2,SMP,LL,BPN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
999,L,HUK,G3,SMTA,PDG,PDG,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1000,P,HUK,G3,SMTA,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
1001,L,HUK,G3,SRJN,GRD,GRD,SKS1_SB,SKS2_B,IPS1_KM,IPS2_SM,LTW
1002,L,HUK,G4,SMTA,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1003,L,HUK,G3,SRJN,PSN,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1004,P,HUK,G7,SRJN,PS,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LLW_1
1005,P,HUK,G4,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1006,P,HUK,G1,SRJN,GRD,PNS,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,LLW_1
1007,P,HUK,G3,SRJN,GRD,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
1008,P,HUK,G4,SMTA,LL,PSN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
1009,P,HUK,G2,SRJN,PDG,PDG,SKS1_SB,SKS2_K,IPS1_M,IPS2_M,LTW
1010,P,HUK,G4,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_1
1011,P,HUK,G3,SMTA,LL,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,LLW_1
1012,P,HUK,G2,SD,LL,BPN,SKS1_B,SKS2_SB,IPS1_KM,IPS2_SM,LLW_2
1013,P,HUK,G2,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
1014,L,HUK,G3,SRJN,PNS,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
1015,P,HUK,G4,SMTA,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1016,L,HUK,G4,SRJN,PNS,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1017,L,HUK,G3,SMTA,PNS,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LTW
1018,P,HUK,G4,SMTA,LL,GRD,SKS1_B,SKS2_SB,IPS1_M,IPS2_SM,LTW
1019,P,HUK,G5,SMTA,GRD,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LTW
1020,L,HUK,G1,SRJN,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1021,L,HUK,G3,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1022,P,HUK,G1,SMTA,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1023,P,HUK,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1024,P,HUK,G4,SRJN,PDG,PDG,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_1
1025,L,HUK,G3,SRJN,GRD,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LLW_2
1026,P,HUK,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_1
1027,P,HUK,G3,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
1028,P,HUK,G3,SRJN,GRD,LL,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1029,L,HUK,G4,SMTA,PNS,PS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1030,L,HUK,G2,SRJN,GRD,PS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1031,P,HUK,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
1032,P,HUK,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1033,L,HUK,G6,SRJN,LL,PNS,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,LLW_1
1034,L,HUK,G4,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1035,P,HUK,G2,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1036,L,HUK,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1037,P,HUK,G3,SMTA,LL,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1038,P,HUK,G4,SMTA,PDG,PNS,SKS1_B,SKS2_SB,IPS1_KM,IPS2_SM,LTW
1039,P,HUK,G5,SRJN,PNS,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_KM,LTW
1040,L,HUK,G3,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
1041,L,HUK,G3,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1042,P,HUK,G4,SMTA,PDG,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,LTW
1043,L,HUK,G2,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1044,L,HUK,G3,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_M,IPS2_M,LLW_2
1045,L,HUK,G4,SRJN,PNS,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1046,L,HUK,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1047,L,HUK,G3,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1048,L,HUK,G6,SMTA,PDG,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1049,L,HUK,G1,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1050,L,HUK,G4,SRJN,LL,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1051,L,HUK,G3,SD,BPN,BPN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1052,L,HUK,G2,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
1053,L,HUK,G3,LL,PDG,LL,SKS1_C,SKS2_SB,IPS1_SM,IPS2_M,LTW
1054,L,HUK,G4,SMTA,LL,PSN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
1055,L,HUK,G3,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1056,P,HUK,G4,SRJN,PSN,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
1057,L,HUK,G3,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1058,P,HUK,G3,SRJN,GRD,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1059,L,HUK,G1,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1060,L,HUK,G2,SMTA,LL,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1061,L,HUK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1062,P,HUK,G4,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1063,P,HUK,G6,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1064,L,HUK,G3,SMTA,PNS,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LLW_1
1065,P,HUK,G3,SMTA,LL,LL,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LTW
1066,P,HUK,G3,SMTA,LL,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1067,L,HUK,G4,SRJN,GRD,PSN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1068,L,HUK,G3,SMTA,PDG,PNS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LTW
1069,P,HUK,G1,LL,LL,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
1070,L,HUK,G4,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1071,L,HUK,G2,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1072,P,HUK,G4,SMTA,LL,PS,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,LTW
1073,P,HUK,G4,SRJN,GRD,PSN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
1074,L,HUK,G4,SRJN,GRD,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_M,LTW
1075,L,HUK,G2,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1076,L,HUK,G3,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_1
1077,P,HUK,G2,SD,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1078,P,HUK,G1,SMTA,LL,LL,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
1079,P,HUK,G2,SMP,LL,PS,SKS1_SB,SKS2_B,IPS1_SM,IPS2_M,LTW
1080,L,HUK,G7,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1081,L,HUK,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1082,L,HUK,G3,SMP,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_M,IPS2_KM,LTW
1083,P,HUK,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LTW
1084,P,HUK,G3,SRJN,LL,PSN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1085,P,HUK,G3,SMTA,PDG,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1086,P,HUK,G2,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
1087,L,HUK,G3,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1088,P,HUK,G2,SMTA,PNS,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1089,L,HUK,G3,LL,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1090,L,HUK,G1,SD,PDG,PDG,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1091,P,HUK,G2,SMTA,PNS,LL,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1092,P,HUK,G4,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1093,P,HUK,G3,SMTA,PDG,PDG,SKS1_K,SKS2_SB,IPS1_SM,IPS2_KM,LTW
1094,L,HUK,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
1095,P,HUK,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1096,L,HUK,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1097,P,HUK,G2,SMTA,GRD,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1098,L,HUK,G3,SMTA,LL,PDG,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,LTW
1099,L,HUK,G3,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1100,P,HUK,G3,SRJN,LL,PS,SKS1_B,SKS2_SB,IPS1_M,IPS2_M,LTW
1101,L,HUK,G4,SRJN,LL,PNS,SKS1_B,SKS2_K,IPS1_M,IPS2_KM,LLW_2
1102,L,HUK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1103,P,HUK,G3,SRJN,PS,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1104,L,HUK,G2,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1105,L,HUK,G3,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1106,P,HUK,G4,SRJN,PSN,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
1107,P,HUK,G3,SMTA,PS,PS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,LTW
1108,P,HUK,G3,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_KM,LTW
1109,L,HUK,G2,SD,BPN,BPN,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LTW
1110,L,HUK,G2,LL,BPN,BPN,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,LLW_2
1111,P,HUK,G2,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1112,L,HUK,G3,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
1113,P,HUK,G3,SMP,LL,PDG,SKS1_K,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1114,P,HUK,G4,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1115,P,HUK,G3,SMTA,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1116,L,HUK,G3,SMTA,LL,PS,SKS1_K,SKS2_B,IPS1_KM,IPS2_SM,LLW_2
1117,P,HUK,G1,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
1118,P,HUK,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LTW
1119,P,HUK,G3,SRJN,GRD,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
1120,P,HUK,G4,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_M,IPS2_M,LLW_1
1121,L,HUK,G5,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1122,L,HUK,G2,SMTA,LL,PS,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1123,P,HUK,G2,SRJN,GRD,PSN,SKS1_B,SKS2_SB,IPS1_M,IPS2_M,LTW
1124,L,HUK,G3,SMTA,LL,PNS,SKS1_K,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1125,P,HUK,G4,SMTA,LL,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LTW
1126,L,HUK,G3,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
1127,L,HUK,G2,SMTA,PS,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
1128,L,HUK,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1129,P,HUK,G2,SMTA,LL,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LTW
1130,P,HUK,G3,SMTA,LL,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LTW
1131,P,HUK,G4,SRJN,GRD,GRD,SKS1_B,SKS2_SB,IPS1_M,IPS2_KM,LTW
1132,P,HUK,G3,SMTA,LL,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,LTW
1133,P,HUK,G3,SMTA,PNS,PNS,SKS1_K,SKS2_B,IPS1_SM,IPS2_M,LLW_1
1134,L,HUK,G3,SMTA,PS,PDG,SKS1_K,SKS2_B,IPS1_M,IPS2_M,LLW_1
1135,L,HUK,G5,SRJN,GRD,LL,SKS1_B,SKS2_C,IPS1_KM,IPS2_SM,LLW_2
1136,L,HUK,G3,SRJN,PNS,PS,SKS1_B,SKS2_SB,IPS1_M,IPS2_M,LTW
1137,P,HUK,G5,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
1138,P,HUK,G4,SMTA,LL,PS,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
1139,P,HUK,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1140,L,HUK,G3,SRJN,GRD,PNS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_1
1141,P,HUK,G2,SD,BPN,BPN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
1142,L,HUK,G4,SMTA,LL,GRD,SKS1_B,SKS2_SB,IPS1_M,IPS2_SM,LTW
1143,L,HUK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1144,P,HUK,G5,SRJN,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LTW
1145,P,HUK,G4,SMTA,PSN,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1146,L,HUK,G4,SRJN,PS,PNS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1147,P,HUK,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
1148,P,HUK,G3,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1149,L,HUK,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1150,L,HUK,G3,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1151,P,HUK,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
1152,P,HUK,G4,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
1153,P,HUK,G4,SMTA,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
1154,P,HUK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_1
1155,P,HUK,G2,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1156,L,HUK,G4,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1157,P,HUK,G2,SRJN,PS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_1
1158,P,HUK,G6,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1159,P,HUK,G2,SMP,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1160,L,HUK,G3,SMTA,LL,PS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1161,L,HUK,G4,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1162,L,HUK,G4,SMP,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1163,L,HUK,G5,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
1164,P,HUK,G4,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1165,L,HUK,G4,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
1166,P,HUK,G7,SRJN,PDG,PSN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_1
1167,L,HUK,G3,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1168,L,HUK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_SB,IPS1_M,IPS2_SM,LLW_1
1169,P,HUK,G3,SMTA,PDG,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_SM,LTW
1170,L,HUK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1171,L,HUK,G3,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1172,P,HUK,G7,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1173,L,HUK,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1174,L,HUK,G6,SRJN,PNS,PS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1175,L,HUK,G7,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1176,L,HUK,G3,SMTA,PNS,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1177,L,HUK,G4,SRJN,PS,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1178,P,HUK,G3,SMP,LL,PSN,SKS1_K,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1179,L,HUK,G7,SMTA,PS,PS,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,LLW_1
1180,L,HUK,G4,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1181,L,HUK,G4,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1182,L,HUK,G4,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
1183,P,HUK,G3,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
1184,P,HUK,G4,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1185,P,HUK,G3,SRJN,PSN,PDG,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_1
1186,P,HUK,G3,SRJN,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1187,P,HUK,G4,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1188,P,HUK,G4,SRJN,PNS,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1189,L,HUK,G4,SRJN,PS,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1190,L,HUK,G4,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
