,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,SKS_S1,SKS_S2,IP_S1,IP_S2,IPK_TERAKHIR
1218,P,FISIKA,G2,SMTA,LL,GRD,SKS1_SB,SKS2_C,IPS1_KM,IPS2_M,IPK_M
1219,P,FISIKA,G2,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1220,P,IF,G4,SMTA,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1221,P,MTK,G3,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1222,L,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
1223,P,BIO,G3,SD,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1224,L,FISIKA,G3,SMTA,GRD,PNS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1225,P,BIO,G5,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1226,L,FISIKA,G2,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1227,P,BIO,G1,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1228,P,FISIKA,G1,SMP,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1229,P,MTK,G4,SMTA,BPN,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1230,P,FISIKA,G1,SMP,LL,LL,SKS1_B,SKS2_C,IPS1_KM,IPS2_M,IPK_M
1231,P,MTK,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1232,L,IF,G3,SMP,PDG,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1233,P,MTK,G2,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1234,L,MTK,G3,SMTA,PDG,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1235,P,FISIKA,G1,LL,PDG,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1236,L,FISIKA,G4,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1237,P,FISIKA,G4,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1238,P,MTK,G3,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1239,P,FISIKA,G3,SD,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1240,P,MTK,G7,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1241,L,BIO,G1,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1242,P,FISIKA,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1243,P,MTK,G3,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1244,L,IF,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1245,L,BIO,G3,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1246,P,FISIKA,G4,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1247,P,IF,G4,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1248,L,MTK,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1249,P,MTK,G4,SRJN,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,IPK_M
1250,P,FISIKA,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1251,P,BIO,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1252,P,FISIKA,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1253,P,BIO,G2,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_M
1254,P,FISIKA,G3,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1255,P,FISIKA,G2,SMTA,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1256,L,BIO,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
1257,P,FISIKA,G4,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1258,P,FISIKA,G1,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1259,L,MTK,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1260,P,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
1261,L,MTK,G1,SRJN,LL,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_M
1262,P,BIO,G3,SRJN,PNS,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1263,L,IF,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1264,L,FISIKA,G2,SD,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,IPK_M
1265,P,BIO,G7,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1266,P,MTK,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1267,L,BIO,G7,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1268,P,FISIKA,G4,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1269,P,MTK,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,IPK_M
1270,P,MTK,G3,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1271,P,IF,G2,SMP,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1272,L,MTK,G3,SRJN,GRD,GRD,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1273,P,MTK,G2,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1274,L,BIO,G4,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1275,P,BIO,G7,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1276,P,MTK,G3,SMTA,PNS,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1277,L,FISIKA,G2,SMP,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1278,P,BIO,G3,SRJN,PSN,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1279,P,BIO,G3,LL,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1280,P,FISIKA,G3,SMTA,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1281,L,BIO,G4,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1282,P,BIO,G6,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1283,P,MTK,G2,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1284,L,BIO,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
1285,L,FISIKA,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1286,L,FISIKA,G3,SMTA,GRD,PNS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1287,L,BIO,G1,LL,BPN,BPN,SKS1_B,SKS2_K,IPS1_KM,IPS2_SM,IPK_M
1288,L,FISIKA,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1289,P,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
1290,L,FISIKA,G3,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1291,P,MTK,G3,SRJN,GRD,PS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1292,L,FISIKA,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1293,L,BIO,G2,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1294,P,BIO,G3,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1295,L,BIO,G2,SMP,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1296,L,BIO,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
1297,P,FISIKA,G4,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1298,P,BIO,G7,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1299,P,MTK,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
1300,L,FISIKA,G3,SMP,LL,PSN,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,IPK_M
1301,P,MTK,G4,SRJN,GRD,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1302,P,BIO,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1303,P,MTK,G2,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_M
1304,P,BIO,G4,SMP,LL,PNS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1305,L,MTK,G3,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1306,P,IF,G4,SMTA,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1307,L,FISIKA,G2,SMP,LL,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1308,P,BIO,G3,SRJN,PNS,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1309,P,FISIKA,G3,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1310,L,MTK,G2,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1311,P,MTK,G3,SMP,PDG,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1312,P,FISIKA,G2,LL,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1313,L,FISIKA,G4,SRJN,PNS,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1314,P,MTK,G2,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1315,P,FISIKA,G2,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1316,P,FISIKA,G3,SMTA,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1317,P,IF,G4,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1318,P,MTK,G3,SD,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1319,P,MTK,G4,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1320,L,BIO,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
1321,P,MTK,G3,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1322,L,MTK,G2,LL,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1323,L,FISIKA,G3,LL,BPN,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1324,P,MTK,G4,SRJN,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1325,P,IF,G4,SMTA,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1326,P,BIO,G6,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1327,P,MTK,G3,SMP,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1328,P,FISIKA,G5,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1329,P,MTK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1330,L,FISIKA,G1,SMTA,PDG,PDG,SKS1_B,SKS2_K,IPS1_KM,IPS2_KM,IPK_M
1331,L,MTK,G2,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1332,P,FISIKA,G3,SMTA,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1333,P,BIO,G3,SD,BPN,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1334,P,MTK,G3,SMTA,PNS,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1335,P,BIO,G2,SD,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1336,P,FISIKA,G1,SMTA,PDG,PNS,SKS1_B,SKS2_K,IPS1_KM,IPS2_KM,IPK_M
1337,P,MTK,G3,SRJN,PDG,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1338,P,MTK,G1,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1339,L,FISIKA,G3,SMP,LL,PSN,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,IPK_M
1340,L,FISIKA,G3,SMTA,LL,GRD,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,IPK_M
1341,P,FISIKA,G3,SMP,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1342,L,FISIKA,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1343,P,BIO,G3,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1344,P,BIO,G6,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1345,P,MTK,G3,SMP,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1346,L,BIO,G1,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1347,P,FISIKA,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1348,P,MTK,G3,SRJN,GRD,PS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1349,P,MTK,G4,SRJN,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1350,P,MTK,G4,SMTA,BPN,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1351,P,BIO,G2,SD,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1352,P,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1353,L,BIO,G4,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1354,P,MTK,G3,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1355,L,FISIKA,G2,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1356,P,FISIKA,G3,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1357,P,BIO,G2,SD,LL,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_M
1358,P,MTK,G6,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1359,P,MTK,G2,SRJN,GRD,LL,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1360,L,MTK,G1,SRJN,LL,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_M
1361,P,BIO,G6,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1362,P,FISIKA,G2,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1363,P,FISIKA,G5,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1364,P,FISIKA,G2,SMP,BPN,BPN,SKS1_B,SKS2_C,IPS1_M,IPS2_KM,IPK_M
1365,P,MTK,G3,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1366,P,MTK,G4,SRJN,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1367,P,MTK,G4,SRJN,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,IPK_M
1368,L,FISIKA,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1369,P,MTK,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1370,P,MTK,G4,SMTA,BPN,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1371,P,MTK,G3,SMP,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1372,P,MTK,G3,SMTA,PNS,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1373,L,FISIKA,G3,SMTA,PSN,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1374,P,MTK,G1,SMP,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1375,L,FISIKA,G3,SMP,LL,PSN,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,IPK_M
1376,L,IF,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1377,L,BIO,G4,SRJN,PSN,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1378,P,MTK,G4,SRJN,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1379,L,MTK,G3,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1380,P,BIO,G2,LL,BPN,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1381,L,BIO,G1,LL,BPN,BPN,SKS1_B,SKS2_K,IPS1_KM,IPS2_SM,IPK_M
1382,P,MTK,G2,SD,BPN,BPN,SKS1_C,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1383,P,FISIKA,G3,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1384,L,FISIKA,G2,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1385,P,MTK,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1386,L,FISIKA,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1387,L,FISIKA,G4,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1388,P,BIO,G3,LL,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1389,L,FISIKA,G2,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1390,L,FISIKA,G3,LL,BPN,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1391,P,FISIKA,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1392,L,FISIKA,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1393,P,FISIKA,G3,SRJN,PSN,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
1394,P,FISIKA,G2,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1395,P,FISIKA,G2,SMP,BPN,BPN,SKS1_B,SKS2_C,IPS1_M,IPS2_KM,IPK_M
1396,P,BIO,G2,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1397,L,MTK,G2,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1398,P,FISIKA,G1,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1399,L,FISIKA,G3,SMTA,BPN,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1400,P,BIO,G3,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1401,P,MTK,G2,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1402,P,MTK,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1403,P,FISIKA,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1404,P,FISIKA,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1405,L,FISIKA,G4,SRJN,PNS,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1406,P,MTK,G3,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1407,P,FISIKA,G1,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1408,P,FISIKA,G1,SMP,BPN,BPN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1409,L,FISIKA,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1410,L,BIO,G1,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1411,L,FISIKA,G1,SMP,BPN,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1412,L,FISIKA,G2,LL,BPN,BPN,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1413,P,FISIKA,G2,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1414,P,BIO,G2,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1415,L,FISIKA,G2,SMP,LL,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1416,P,MTK,G2,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1417,L,FISIKA,G3,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1418,P,FISIKA,G3,SRJN,PSN,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
1419,P,BIO,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1420,L,MTK,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1421,P,FISIKA,G3,SMP,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1422,P,MTK,G4,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1423,P,BIO,G5,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1424,P,MTK,G2,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1425,P,MTK,G4,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1426,P,FISIKA,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1427,L,MTK,G3,LL,PDG,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
1428,P,BIO,G1,SRJN,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1429,L,IF,G3,SD,PDG,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1430,P,BIO,G3,SD,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1431,P,BIO,G4,SMP,LL,PNS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1432,P,BIO,G3,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1433,L,IF,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1434,L,MTK,G2,LL,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1435,P,BIO,G3,SRJN,PSN,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1436,P,FISIKA,G1,SMP,LL,LL,SKS1_B,SKS2_C,IPS1_KM,IPS2_M,IPK_M
1437,L,MTK,G2,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1438,L,FISIKA,G2,SD,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,IPK_M
1439,L,BIO,G1,LL,BPN,BPN,SKS1_B,SKS2_K,IPS1_KM,IPS2_SM,IPK_M
1440,P,FISIKA,G4,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1441,P,FISIKA,G1,SD,PDG,BPN,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1442,P,MTK,G3,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1443,L,FISIKA,G2,SMP,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1444,P,FISIKA,G2,SRJN,GRD,PDG,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1445,P,MTK,G3,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1446,L,MTK,G1,SRJN,LL,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_M
1447,L,FISIKA,G3,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1448,L,BIO,G2,SMTA,LL,PS,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,IPK_M
